  -1.9217478e-02  -2.5103876e-02
  -1.8809684e-02  -2.5104053e-02
  -1.8401880e-02  -2.5104227e-02
  -1.7994069e-02  -2.5104398e-02
  -1.7586248e-02  -2.5104564e-02
  -1.7178420e-02  -2.5104726e-02
  -1.6770585e-02  -2.5104884e-02
  -1.6362742e-02  -2.5105039e-02
  -1.5954891e-02  -2.5105190e-02
  -1.5547032e-02  -2.5105337e-02
  -1.5139167e-02  -2.5105480e-02
  -1.4731295e-02  -2.5105620e-02
  -1.4323417e-02  -2.5105756e-02
  -1.3915531e-02  -2.5105888e-02
  -1.3507640e-02  -2.5106015e-02
  -1.3099742e-02  -2.5106139e-02
  -1.2691839e-02  -2.5106261e-02
  -1.2283930e-02  -2.5106376e-02
  -1.1876014e-02  -2.5106490e-02
  -1.1468094e-02  -2.5106600e-02
  -1.1060168e-02  -2.5106704e-02
